id,userType,userId,feedbackText,category,priority,rating,date,timestamp,status,page
CLIENT_2699,client,user_client_2699,الأزرار صغيرة جداً على الجوال,التصميم والواجهة,high,2,2025-01-13,2025-01-13T00:00:00,resolved,offers
CLIENT_0799,client,user_client_0799,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-09,2025-01-09T00:00:00,reviewed,register
ADMIN_2440,admin,user_admin_2440,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-05,2025-01-05T00:00:00,resolved,users
ADMIN_2680,admin,user_admin_2680,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-04,2025-01-04T00:00:00,reviewed,requests
ADMIN_1088,admin,user_admin_1088,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-21,2025-01-21T00:00:00,reviewed,disputes
SUPPLIER_2760,supplier,user_supplier_2760,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-09,2025-01-09T00:00:00,reviewed,portfolio
CLIENT_0198,client,user_client_0198,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-18,2025-01-18T00:00:00,new,projects
SUPPLIER_0698,supplier,user_supplier_0698,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-01,2025-01-01T00:00:00,new,my-offers
SUPPLIER_0170,supplier,user_supplier_0170,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-18,2025-01-18T00:00:00,resolved,portfolio
CLIENT_2677,client,user_client_2677,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-03,2025-01-03T00:00:00,new,projects
SUPPLIER_1479,supplier,user_supplier_1479,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-07,2025-01-07T00:00:00,in_progress,stats
CLIENT_0329,client,user_client_0329,لم أتلق رمز OTP على الجوال رغم المحاولة عدة مرات,التسجيل والمصادقة,high,2,2025-01-21,2025-01-21T00:00:00,resolved,register
SUPPLIER_0005,supplier,user_supplier_0005,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-02,2025-01-02T00:00:00,in_progress,earnings
CLIENT_0873,client,user_client_0873,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-04,2025-01-04T00:00:00,new,profile
ADMIN_2015,admin,user_admin_2015,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-13,2025-01-13T00:00:00,reviewed,users
SUPPLIER_0631,supplier,user_supplier_0631,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-06,2025-01-06T00:00:00,in_progress,browse-requests
CLIENT_1313,client,user_client_1313,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-10,2025-01-10T00:00:00,reviewed,profile
ADMIN_2643,admin,user_admin_2643,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-03,2025-01-03T00:00:00,new,disputes
SUPPLIER_2359,supplier,user_supplier_2359,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-20,2025-01-20T00:00:00,resolved,stats
SUPPLIER_2535,supplier,user_supplier_2535,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-18,2025-01-18T00:00:00,in_progress,my-offers
SUPPLIER_0009,supplier,user_supplier_0009,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-11,2025-01-11T00:00:00,resolved,stats
CLIENT_1148,client,user_client_1148,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-17,2025-01-17T00:00:00,resolved,requests
SUPPLIER_0432,supplier,user_supplier_0432,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-02,2025-01-02T00:00:00,new,supplier-setup
CLIENT_2308,client,user_client_2308,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-19,2025-01-19T00:00:00,reviewed,projects
SUPPLIER_0818,supplier,user_supplier_0818,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-15,2025-01-15T00:00:00,reviewed,supplier-projects
CLIENT_1793,client,user_client_1793,الإشعارات كثيرة جداً - أريد تخصيصها,الإشعارات,medium,3,2025-01-05,2025-01-05T00:00:00,reviewed,create-request
ADMIN_1136,admin,user_admin_1136,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-11,2025-01-11T00:00:00,resolved,analytics
ADMIN_1355,admin,user_admin_1355,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-14,2025-01-14T00:00:00,reviewed,analytics
ADMIN_0272,admin,user_admin_0272,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-08,2025-01-08T00:00:00,resolved,requests
SUPPLIER_0124,supplier,user_supplier_0124,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-20,2025-01-20T00:00:00,resolved,portfolio
ADMIN_2144,admin,user_admin_2144,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-09,2025-01-09T00:00:00,in_progress,projects
ADMIN_2321,admin,user_admin_2321,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-11,2025-01-11T00:00:00,new,users
CLIENT_2809,client,user_client_2809,الأزرار صغيرة جداً على الجوال,التصميم والواجهة,high,2,2025-01-06,2025-01-06T00:00:00,reviewed,create-request
CLIENT_1003,client,user_client_1003,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-15,2025-01-15T00:00:00,resolved,offers
CLIENT_2698,client,user_client_2698,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-03,2025-01-03T00:00:00,new,register
CLIENT_1800,client,user_client_1800,الإشعارات كثيرة جداً - أريد تخصيصها,الإشعارات,medium,3,2025-01-08,2025-01-08T00:00:00,resolved,contracts
CLIENT_1844,client,user_client_1844,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-09,2025-01-09T00:00:00,reviewed,register
CLIENT_2472,client,user_client_2472,لم أتلق رمز OTP على الجوال رغم المحاولة عدة مرات,التسجيل والمصادقة,high,2,2025-01-15,2025-01-15T00:00:00,reviewed,offers
SUPPLIER_0139,supplier,user_supplier_0139,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-15,2025-01-15T00:00:00,new,supplier-setup
SUPPLIER_0366,supplier,user_supplier_0366,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-06,2025-01-06T00:00:00,in_progress,create-offer
SUPPLIER_1646,supplier,user_supplier_1646,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-03,2025-01-03T00:00:00,reviewed,supplier-setup
SUPPLIER_2153,supplier,user_supplier_2153,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-07,2025-01-07T00:00:00,new,browse-requests
ADMIN_2823,admin,user_admin_2823,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-11,2025-01-11T00:00:00,in_progress,reports
CLIENT_0486,client,user_client_0486,الإشعارات كثيرة جداً - أريد تخصيصها,الإشعارات,medium,3,2025-01-02,2025-01-02T00:00:00,resolved,projects
SUPPLIER_0253,supplier,user_supplier_0253,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-13,2025-01-13T00:00:00,in_progress,create-offer
ADMIN_2933,admin,user_admin_2933,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-15,2025-01-15T00:00:00,new,requests
CLIENT_1979,client,user_client_1979,لا يمكنني حفظ الطلب كمسودة - يجب إكماله دفعة واحدة,إنشاء وإدارة الطلبات,high,2,2025-01-05,2025-01-05T00:00:00,new,contracts
ADMIN_2156,admin,user_admin_2156,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-10,2025-01-10T00:00:00,new,requests
CLIENT_2118,client,user_client_2118,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-01,2025-01-01T00:00:00,in_progress,offers
ADMIN_0573,admin,user_admin_0573,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-18,2025-01-18T00:00:00,new,verification
ADMIN_0369,admin,user_admin_0369,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-08,2025-01-08T00:00:00,in_progress,users
CLIENT_1141,client,user_client_1141,لا يمكنني حفظ الطلب كمسودة - يجب إكماله دفعة واحدة,إنشاء وإدارة الطلبات,high,2,2025-01-05,2025-01-05T00:00:00,reviewed,requests
CLIENT_2143,client,user_client_2143,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-21,2025-01-21T00:00:00,new,login
ADMIN_2579,admin,user_admin_2579,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-12,2025-01-12T00:00:00,reviewed,users
CLIENT_1767,client,user_client_1767,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-21,2025-01-21T00:00:00,in_progress,profile
CLIENT_2543,client,user_client_2543,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-07,2025-01-07T00:00:00,resolved,messages
CLIENT_1538,client,user_client_1538,الإشعارات كثيرة جداً - أريد تخصيصها,الإشعارات,medium,3,2025-01-04,2025-01-04T00:00:00,new,offers
ADMIN_2114,admin,user_admin_2114,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-21,2025-01-21T00:00:00,reviewed,requests
ADMIN_2094,admin,user_admin_2094,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-15,2025-01-15T00:00:00,reviewed,requests
ADMIN_2393,admin,user_admin_2393,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-17,2025-01-17T00:00:00,reviewed,settings
SUPPLIER_1499,supplier,user_supplier_1499,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-20,2025-01-20T00:00:00,resolved,stats
SUPPLIER_0286,supplier,user_supplier_0286,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-18,2025-01-18T00:00:00,resolved,supplier-setup
CLIENT_0040,client,user_client_0040,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-21,2025-01-21T00:00:00,in_progress,requests
ADMIN_0281,admin,user_admin_0281,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-21,2025-01-21T00:00:00,reviewed,analytics
CLIENT_2680,client,user_client_2680,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-18,2025-01-18T00:00:00,in_progress,login
ADMIN_2657,admin,user_admin_2657,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-02,2025-01-02T00:00:00,resolved,users
CLIENT_1511,client,user_client_1511,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-09,2025-01-09T00:00:00,in_progress,login
ADMIN_1008,admin,user_admin_1008,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-09,2025-01-09T00:00:00,in_progress,admin-dashboard
ADMIN_0161,admin,user_admin_0161,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-09,2025-01-09T00:00:00,new,analytics
CLIENT_1727,client,user_client_1727,لا يمكنني حفظ الطلب كمسودة - يجب إكماله دفعة واحدة,إنشاء وإدارة الطلبات,high,2,2025-01-10,2025-01-10T00:00:00,new,payments
CLIENT_2914,client,user_client_2914,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-11,2025-01-11T00:00:00,in_progress,offers
ADMIN_1626,admin,user_admin_1626,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-13,2025-01-13T00:00:00,reviewed,offers
ADMIN_0935,admin,user_admin_0935,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-10,2025-01-10T00:00:00,reviewed,reports
SUPPLIER_2125,supplier,user_supplier_2125,صفحة الإحصائيات مفيدة لكن تحتاج تحديث فوري,التقارير والإحصائيات,medium,4,2025-01-08,2025-01-08T00:00:00,in_progress,earnings
SUPPLIER_0560,supplier,user_supplier_0560,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-18,2025-01-18T00:00:00,reviewed,browse-requests
ADMIN_1592,admin,user_admin_1592,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-10,2025-01-10T00:00:00,in_progress,settings
SUPPLIER_0633,supplier,user_supplier_0633,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-13,2025-01-13T00:00:00,reviewed,supplier-setup
SUPPLIER_2082,supplier,user_supplier_2082,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-03,2025-01-03T00:00:00,reviewed,create-offer
SUPPLIER_1723,supplier,user_supplier_1723,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-13,2025-01-13T00:00:00,new,browse-requests
CLIENT_0351,client,user_client_0351,لم يتم خصم المبلغ من حسابي رغم ظهور رسالة النجاح,الدفع والمحفظة,high,1,2025-01-05,2025-01-05T00:00:00,reviewed,messages
ADMIN_2441,admin,user_admin_2441,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-20,2025-01-20T00:00:00,reviewed,users
CLIENT_1239,client,user_client_1239,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-15,2025-01-15T00:00:00,resolved,login
SUPPLIER_1104,supplier,user_supplier_1104,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-17,2025-01-17T00:00:00,in_progress,earnings
SUPPLIER_2802,supplier,user_supplier_2802,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-06,2025-01-06T00:00:00,new,portfolio
ADMIN_1361,admin,user_admin_1361,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-02,2025-01-02T00:00:00,resolved,verification
CLIENT_0148,client,user_client_0148,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-03,2025-01-03T00:00:00,new,requests
SUPPLIER_2787,supplier,user_supplier_2787,كشف الأرباح غير واضح - أريد تفاصيل أكثر,الدفع والمحفظة,medium,3,2025-01-15,2025-01-15T00:00:00,new,stats
ADMIN_0306,admin,user_admin_0306,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-21,2025-01-21T00:00:00,reviewed,projects
CLIENT_0494,client,user_client_0494,لم أتلق رمز OTP على الجوال رغم المحاولة عدة مرات,التسجيل والمصادقة,high,2,2025-01-01,2025-01-01T00:00:00,reviewed,payments
SUPPLIER_2323,supplier,user_supplier_2323,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-19,2025-01-19T00:00:00,resolved,stats
CLIENT_1629,client,user_client_1629,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-12,2025-01-12T00:00:00,new,projects
ADMIN_2118,admin,user_admin_2118,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-19,2025-01-19T00:00:00,resolved,users
CLIENT_1692,client,user_client_1692,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-01,2025-01-01T00:00:00,resolved,register
CLIENT_0377,client,user_client_0377,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-10,2025-01-10T00:00:00,new,requests
ADMIN_0974,admin,user_admin_0974,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-04,2025-01-04T00:00:00,in_progress,projects
SUPPLIER_2731,supplier,user_supplier_2731,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-11,2025-01-11T00:00:00,resolved,create-offer
CLIENT_0369,client,user_client_0369,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-19,2025-01-19T00:00:00,resolved,contracts
CLIENT_1523,client,user_client_1523,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-12,2025-01-12T00:00:00,reviewed,profile
CLIENT_0514,client,user_client_0514,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-03,2025-01-03T00:00:00,new,register
SUPPLIER_0145,supplier,user_supplier_0145,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-15,2025-01-15T00:00:00,reviewed,supplier-setup
CLIENT_0014,client,user_client_0014,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-19,2025-01-19T00:00:00,resolved,register
ADMIN_0678,admin,user_admin_0678,البحث في المستخدمين بطيء - يحتاج تحسين,إدارة المستخدمين,medium,3,2025-01-04,2025-01-04T00:00:00,in_progress,settings
CLIENT_0886,client,user_client_0886,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-13,2025-01-13T00:00:00,reviewed,requests
ADMIN_2150,admin,user_admin_2150,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-14,2025-01-14T00:00:00,in_progress,settings
SUPPLIER_0587,supplier,user_supplier_0587,لوحة متابعة مشاريعي ممتازة,المشاريع والمتابعة,low,5,2025-01-05,2025-01-05T00:00:00,reviewed,earnings
CLIENT_1112,client,user_client_1112,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-02,2025-01-02T00:00:00,reviewed,profile
CLIENT_0999,client,user_client_0999,لا أتلقى إشعارات على البريد الإلكتروني,الإشعارات,high,2,2025-01-13,2025-01-13T00:00:00,new,profile
CLIENT_2550,client,user_client_2550,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-10,2025-01-10T00:00:00,new,projects
CLIENT_0177,client,user_client_0177,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-18,2025-01-18T00:00:00,resolved,projects
CLIENT_1710,client,user_client_1710,صفحة متابعة المشروع ممتازة لكن أتمنى تحديثات فورية,المشاريع والمتابعة,medium,4,2025-01-14,2025-01-14T00:00:00,reviewed,register
CLIENT_2773,client,user_client_2773,لم أستطع إعادة تعيين كلمة المرور - الرابط لا يعمل,التسجيل والمصادقة,high,1,2025-01-04,2025-01-04T00:00:00,resolved,messages
SUPPLIER_0446,supplier,user_supplier_0446,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-21,2025-01-21T00:00:00,reviewed,stats
CLIENT_1426,client,user_client_1426,عملية التسجيل سهلة لكن التحقق من البريد الإلكتروني تأخذ وقت طويل,التسجيل والمصادقة,medium,3,2025-01-04,2025-01-04T00:00:00,in_progress,requests
SUPPLIER_2545,supplier,user_supplier_2545,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-16,2025-01-16T00:00:00,in_progress,portfolio
SUPPLIER_0790,supplier,user_supplier_0790,إنشاء ملف المورد معقد - الكثير من الحقول المطلوبة,التسجيل والمصادقة,medium,3,2025-01-20,2025-01-20T00:00:00,new,browse-requests
CLIENT_1372,client,user_client_1372,لا يمكنني حفظ الطلب كمسودة - يجب إكماله دفعة واحدة,إنشاء وإدارة الطلبات,high,2,2025-01-21,2025-01-21T00:00:00,reviewed,requests
ADMIN_1777,admin,user_admin_1777,التقارير مفيدة لكن أتمنى تصدير أفضل,التقارير والإحصائيات,medium,4,2025-01-15,2025-01-15T00:00:00,reviewed,admin-dashboard
ADMIN_0081,admin,user_admin_0081,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-11,2025-01-11T00:00:00,in_progress,analytics
ADMIN_1017,admin,user_admin_1017,مراجعة مستندات التوثيق سهلة لكن بطيئة,التوثيق,medium,3,2025-01-10,2025-01-10T00:00:00,reviewed,users
SUPPLIER_1102,supplier,user_supplier_1102,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-15,2025-01-15T00:00:00,in_progress,supplier-setup
SUPPLIER_2123,supplier,user_supplier_2123,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-09,2025-01-09T00:00:00,reviewed,supplier-projects
CLIENT_1433,client,user_client_1433,الصفحة الرئيسية بطيئة في التحميل,الأداء والسرعة,high,2,2025-01-13,2025-01-13T00:00:00,in_progress,create-request
SUPPLIER_2187,supplier,user_supplier_2187,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-12,2025-01-12T00:00:00,in_progress,my-offers
ADMIN_2174,admin,user_admin_2174,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-18,2025-01-18T00:00:00,in_progress,requests
CLIENT_2681,client,user_client_2681,الإشعارات كثيرة جداً - أريد تخصيصها,الإشعارات,medium,3,2025-01-13,2025-01-13T00:00:00,new,login
SUPPLIER_2822,supplier,user_supplier_2822,لا أرى متى سيتم تحويل المبلغ لي,الدفع والمحفظة,high,2,2025-01-21,2025-01-21T00:00:00,in_progress,browse-requests
ADMIN_0892,admin,user_admin_0892,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-05,2025-01-05T00:00:00,in_progress,settings
CLIENT_2878,client,user_client_2878,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-08,2025-01-08T00:00:00,resolved,messages
SUPPLIER_1322,supplier,user_supplier_1322,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-17,2025-01-17T00:00:00,resolved,browse-requests
CLIENT_0220,client,user_client_0220,الأزرار صغيرة جداً على الجوال,التصميم والواجهة,high,2,2025-01-04,2025-01-04T00:00:00,reviewed,login
ADMIN_2047,admin,user_admin_2047,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-11,2025-01-11T00:00:00,resolved,offers
ADMIN_1416,admin,user_admin_1416,صفحة النزاعات تحتاج تحسين - صعبة المتابعة,النزاعات,high,2,2025-01-17,2025-01-17T00:00:00,new,projects
ADMIN_1912,admin,user_admin_1912,لا يمكنني تصدير قائمة المستخدمين,إدارة المستخدمين,medium,3,2025-01-05,2025-01-05T00:00:00,resolved,verification
ADMIN_0626,admin,user_admin_0626,الإحصائيات لا تتحدث تلقائياً - يجب تحديث الصفحة,لوحة التحكم,high,2,2025-01-03,2025-01-03T00:00:00,in_progress,offers
CLIENT_0849,client,user_client_0849,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-14,2025-01-14T00:00:00,resolved,projects
SUPPLIER_0963,supplier,user_supplier_0963,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-17,2025-01-17T00:00:00,in_progress,earnings
SUPPLIER_1678,supplier,user_supplier_1678,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-01,2025-01-01T00:00:00,in_progress,stats
CLIENT_0663,client,user_client_0663,لم أتلق رمز OTP على الجوال رغم المحاولة عدة مرات,التسجيل والمصادقة,high,2,2025-01-16,2025-01-16T00:00:00,in_progress,payments
SUPPLIER_0225,supplier,user_supplier_0225,التسجيل كمورد سهل لكن التحقق يستغرق وقت طويل,التسجيل والمصادقة,high,2,2025-01-07,2025-01-07T00:00:00,resolved,earnings
CLIENT_1602,client,user_client_1602,الصور تأخذ وقت طويل في التحميل,الأداء والسرعة,medium,3,2025-01-11,2025-01-11T00:00:00,reviewed,messages
SUPPLIER_2273,supplier,user_supplier_2273,نموذج تقديم العرض واضح وسهل,تقديم وإدارة العروض,low,5,2025-01-02,2025-01-02T00:00:00,reviewed,create-offer
ADMIN_1758,admin,user_admin_1758,لوحة التحكم الرئيسية تحتاج تحديث فوري للبيانات,لوحة التحكم,high,2,2025-01-21,2025-01-21T00:00:00,new,admin-dashboard
CLIENT_0707,client,user_client_0707,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-15,2025-01-15T00:00:00,resolved,messages
CLIENT_1872,client,user_client_1872,نظام الرسائل بطيء - الرسائل لا تصل فوراً,التواصل والرسائل,high,2,2025-01-18,2025-01-18T00:00:00,new,projects
CLIENT_0039,client,user_client_0039,صفحة مقارنة العروض مفيدة جداً لكن تحتاج تحسين في العرض,تقديم وإدارة العروض,medium,4,2025-01-09,2025-01-09T00:00:00,new,login
SUPPLIER_2692,supplier,user_supplier_2692,لا يمكنني تعديل عرضي بعد إرساله,تقديم وإدارة العروض,high,2,2025-01-07,2025-01-07T00:00:00,in_progress,portfolio
CLIENT_0937,client,user_client_0937,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-14,2025-01-14T00:00:00,reviewed,create-request
CLIENT_0435,client,user_client_0435,نموذج إنشاء الطلب طويل جداً، أتمنى لو كان أبسط,إنشاء وإدارة الطلبات,medium,3,2025-01-06,2025-01-06T00:00:00,in_progress,requests
CLIENT_1549,client,user_client_1549,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-02,2025-01-02T00:00:00,reviewed,requests
CLIENT_0697,client,user_client_0697,عملية الدفع سلسة لكن أتمنى لو كانت أسرع,الدفع والمحفظة,medium,4,2025-01-20,2025-01-20T00:00:00,reviewed,offers
SUPPLIER_2190,supplier,user_supplier_2190,البحث في الطلبات ممتاز لكن أتمنى فلترة أفضل,إنشاء وإدارة الطلبات,medium,4,2025-01-13,2025-01-13T00:00:00,new,browse-requests
CLIENT_0325,client,user_client_0325,التصميم جميل لكن الألوان فاتحة جداً - صعبة القراءة,التصميم والواجهة,medium,3,2025-01-20,2025-01-20T00:00:00,in_progress,messages
