id,userType,userId,feedbackText,category,priority,rating,date,timestamp,status,page,uxPrinciple,comparison,feature,type
ADMIN_2016,admin,user_admin_2016,التنقل بين الصفحات الإدارية معقد - أريد sidebar أو menu أفضل,تجربة المستخدم - التنقل,medium,3,2025-01-03,2025-01-03T00:00:00,new,users,Navigation,,,
CLIENT_0009,client,user_client_0009,لا يوجد تحذير إذا كان تاريخ الانتهاء قبل تاريخ البدء - أريد validation للتواريخ,تجربة المستخدم - منع الأخطاء,medium,3,2025-01-04,2025-01-04T00:00:00,in_progress,create-request,Error Prevention,,,
SUPPLIER_2948,supplier,user_supplier_2948,"بعد إرسال العرض، لا أعرف إذا كان العميل قد رآه - أريد حالة ""مقروء""",تجربة المستخدم - وضوح الحالة,medium,3,2025-01-15,2025-01-15T00:00:00,new,portfolio,Visibility of System Status,,,
SUPPLIER_0224,supplier,user_supplier_0224,عند تقديم عرض، لا أعرف كم عرض تم تقديمه على هذا الطلب - أريد إحصائيات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-12,2025-01-12T00:00:00,new,create-offer,Visibility of System Status,,,
SUPPLIER_0162,supplier,user_supplier_0162,أريد فلترة الطلبات حسب: الميزانية، الموقع، نوع الخدمة، تاريخ النشر,مقارنة مع المنصات المنافسة,medium,3,2025-01-14,2025-01-14T00:00:00,in_progress,supplier-projects,,اعتماد,,
SUPPLIER_2029,supplier,user_supplier_2029,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-02,2025-01-02T00:00:00,reviewed,portfolio,,,,positive
CLIENT_2865,client,user_client_2865,عند اختيار التاريخ، لا أعرف ما هو التاريخ المناسب - أريد تقويم مع توضيحات,تجربة المستخدم - النماذج,low,4,2025-01-07,2025-01-07T00:00:00,in_progress,dashboard,Form UX,,,
ADMIN_1530,admin,user_admin_1530,لا يمكنني حظر أو تعليق عدة مستخدمين مرة واحدة,ميزات مفقودة,medium,3,2025-01-13,2025-01-13T00:00:00,resolved,disputes,,,Bulk Actions,
ADMIN_2887,admin,user_admin_2887,لا يمكنني ترتيب الأعمدة بالـ drag and drop,تجربة المستخدم - الجداول,low,4,2025-01-17,2025-01-17T00:00:00,reviewed,settings,Table UX,,,
SUPPLIER_2729,supplier,user_supplier_2729,أريد إضافة tags أو فئات لأعمالي في المعرض,مقارنة مع المنصات المنافسة,low,4,2025-01-10,2025-01-10T00:00:00,new,browse-requests,,منصات freelancing,,
CLIENT_0206,client,user_client_0206,عند إنشاء طلب جديد، لا أعرف في أي خطوة أنا - أريد شريط تقدم يوضح الخطوات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-12,2025-01-12T00:00:00,new,profile,Visibility of System Status,,,
ADMIN_0223,admin,user_admin_0223,لا يمكنني حفظ الفلاتر المفضلة - أريد saved filters,تجربة المستخدم - الفلترة,low,4,2025-01-16,2025-01-16T00:00:00,resolved,verification,Filtering,,,
ADMIN_1176,admin,user_admin_1176,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-17,2025-01-17T00:00:00,in_progress,projects,Table UX,,,
CLIENT_1384,client,user_client_1384,عند إدخال الميزانية، لا يوجد تحذير إذا كانت أقل من المعقول - أريد validation ذكي,تجربة المستخدم - منع الأخطاء,medium,3,2025-01-07,2025-01-07T00:00:00,resolved,contracts,Error Prevention,,,
CLIENT_1442,client,user_client_1442,في منصات أخرى يمكنني مقارنة عدة عروض جنباً إلى جنب - هنا المقارنة محدودة,مقارنة مع المنصات المنافسة,medium,3,2025-01-02,2025-01-02T00:00:00,in_progress,messages,,منصات e-commerce,,
ADMIN_1819,admin,user_admin_1819,التنقل بين الصفحات الإدارية معقد - أريد sidebar أو menu أفضل,تجربة المستخدم - التنقل,medium,3,2025-01-16,2025-01-16T00:00:00,reviewed,disputes,Navigation,,,
ADMIN_2657,admin,user_admin_2657,جداول المستخدمين طويلة ولا يمكنني البحث بسرعة - أريد search box في كل جدول,تجربة المستخدم - الجداول,high,2,2025-01-14,2025-01-14T00:00:00,reviewed,disputes,Table UX,,,
CLIENT_1730,client,user_client_1730,بعد إرسال الطلب، لا أعرف إذا تم الحفظ بنجاح - أريد رسالة تأكيد واضحة,تجربة المستخدم - وضوح الحالة,high,2,2025-01-08,2025-01-08T00:00:00,new,profile,Visibility of System Status,,,
ADMIN_0990,admin,user_admin_0990,جداول المستخدمين طويلة ولا يمكنني البحث بسرعة - أريد search box في كل جدول,تجربة المستخدم - الجداول,high,2,2025-01-13,2025-01-13T00:00:00,reviewed,admin-dashboard,Table UX,,,
CLIENT_0783,client,user_client_0783,عند إنشاء طلب، لا أعرف ما هي المعلومات المطلوبة - أريد أمثلة أو tooltips,تجربة المستخدم - المساعدة,medium,3,2025-01-09,2025-01-09T00:00:00,in_progress,messages,Help and Documentation,,,
SUPPLIER_1246,supplier,user_supplier_1246,لوحة التحكم لا توضح أدائي مقارنة بالفترة السابقة - أريد مقارنات,تجربة المستخدم - لوحة التحكم,low,4,2025-01-01,2025-01-01T00:00:00,new,portfolio,Dashboard,,,
ADMIN_0404,admin,user_admin_0404,التنظيم جيد بشكل عام,إيجابي,low,4,2025-01-04,2025-01-04T00:00:00,new,admin-dashboard,,,,positive
CLIENT_0214,client,user_client_0214,في منصات أخرى يمكنني مقارنة عدة عروض جنباً إلى جنب - هنا المقارنة محدودة,مقارنة مع المنصات المنافسة,medium,3,2025-01-06,2025-01-06T00:00:00,reviewed,contracts,,منصات e-commerce,,
CLIENT_0917,client,user_client_0917,عند كتابة الوصف، لا يوجد suggestions أو أمثلة - أريد placeholder مفيد,تجربة المستخدم - النماذج,low,4,2025-01-17,2025-01-17T00:00:00,resolved,messages,Form UX,,,
ADMIN_0596,admin,user_admin_0596,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-19,2025-01-19T00:00:00,in_progress,offers,Table UX,,,
SUPPLIER_0169,supplier,user_supplier_0169,أريد فلترة الطلبات حسب: الميزانية، الموقع، نوع الخدمة، تاريخ النشر,مقارنة مع المنصات المنافسة,medium,3,2025-01-03,2025-01-03T00:00:00,new,browse-requests,,اعتماد,,
CLIENT_0217,client,user_client_0217,عند رفع الملفات، لا أرى نسبة التحميل - أريد شريط تقدم,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-18,2025-01-18T00:00:00,in_progress,offers,Visibility of System Status,,,
SUPPLIER_0944,supplier,user_supplier_0944,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-18,2025-01-18T00:00:00,in_progress,create-offer,,,,positive
SUPPLIER_1145,supplier,user_supplier_1145,"لا يمكنني سحب عرض بعد إرساله مباشرة - أريد زر ""سحب"" واضح",تجربة المستخدم - التحكم,medium,3,2025-01-19,2025-01-19T00:00:00,new,create-offer,User Control and Freedom,,,
CLIENT_1865,client,user_client_1865,لا أتذكر الفلاتر التي استخدمتها - أريد حفظ الفلاتر المفضلة,تجربة المستخدم - التذكر,medium,3,2025-01-11,2025-01-11T00:00:00,reviewed,projects,Recognition rather than Recall,,,
ADMIN_0352,admin,user_admin_0352,الفلترة في صفحة النزاعات محدودة - أريد فلترة متقدمة,تجربة المستخدم - الفلترة,medium,3,2025-01-03,2025-01-03T00:00:00,resolved,projects,Filtering,,,
CLIENT_1123,client,user_client_1123,يمكنني إرسال طلب بدون مرفقات رغم أن الطلب يحتاج صور - أريد required fields واضحة,تجربة المستخدم - منع الأخطاء,high,2,2025-01-10,2025-01-10T00:00:00,reviewed,messages,Error Prevention,,,
CLIENT_0354,client,user_client_0354,"لا يمكنني معاينة الطلب قبل النشر - أريد زر ""معاينة""",ميزات مفقودة,medium,3,2025-01-02,2025-01-02T00:00:00,resolved,payments,,,Preview,
ADMIN_2737,admin,user_admin_2737,جداول المستخدمين طويلة ولا يمكنني البحث بسرعة - أريد search box في كل جدول,تجربة المستخدم - الجداول,high,2,2025-01-07,2025-01-07T00:00:00,new,verification,Table UX,,,
CLIENT_0508,client,user_client_0508,لا يوجد breadcrumbs في الصفحات الداخلية - أريد معرفة أين أنا,تجربة المستخدم - التنقل,medium,3,2025-01-21,2025-01-21T00:00:00,reviewed,requests,Navigation,,,
SUPPLIER_0335,supplier,user_supplier_0335,بعد إرسال العرض، لا يمكنني تعديله حتى لو اكتشفت خطأ - أريد فترة تعديل,تجربة المستخدم - التحكم,high,2,2025-01-20,2025-01-20T00:00:00,new,browse-requests,User Control and Freedom,,,
ADMIN_1964,admin,user_admin_1964,عند رفض مستند توثيق، لا يوجد template للرسائل - أريد templates,تجربة المستخدم - النماذج,low,4,2025-01-20,2025-01-20T00:00:00,resolved,reports,Form UX,,,
SUPPLIER_2064,supplier,user_supplier_2064,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-14,2025-01-14T00:00:00,new,stats,,,,positive
CLIENT_2993,client,user_client_2993,"لا يمكنني معاينة الطلب قبل النشر - أريد زر ""معاينة""",ميزات مفقودة,medium,3,2025-01-14,2025-01-14T00:00:00,in_progress,requests,,,Preview,
ADMIN_0120,admin,user_admin_0120,عند رفض مستند توثيق، لا يوجد template للرسائل - أريد templates,تجربة المستخدم - النماذج,low,4,2025-01-13,2025-01-13T00:00:00,in_progress,users,Form UX,,,
SUPPLIER_0549,supplier,user_supplier_0549,"لا يمكنني سحب عرض بعد إرساله مباشرة - أريد زر ""سحب"" واضح",تجربة المستخدم - التحكم,medium,3,2025-01-04,2025-01-04T00:00:00,reviewed,browse-requests,User Control and Freedom,,,
ADMIN_1930,admin,user_admin_1930,جداول المستخدمين طويلة ولا يمكنني البحث بسرعة - أريد search box في كل جدول,تجربة المستخدم - الجداول,high,2,2025-01-10,2025-01-10T00:00:00,reviewed,verification,Table UX,,,
SUPPLIER_1225,supplier,user_supplier_1225,بعد إرسال العرض، لا يمكنني تعديله حتى لو اكتشفت خطأ - أريد فترة تعديل,تجربة المستخدم - التحكم,high,2,2025-01-10,2025-01-10T00:00:00,reviewed,create-offer,User Control and Freedom,,,
ADMIN_1185,admin,user_admin_1185,التنقل بين الصفحات الإدارية معقد - أريد sidebar أو menu أفضل,تجربة المستخدم - التنقل,medium,3,2025-01-02,2025-01-02T00:00:00,new,users,Navigation,,,
ADMIN_1972,admin,user_admin_1972,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-15,2025-01-15T00:00:00,new,offers,Dashboard,,,
SUPPLIER_0059,supplier,user_supplier_0059,"لا يمكنني نسخ عرض سابق لطلب جديد - أريد ""نسخ من عرض سابق""",ميزات مفقودة,low,4,2025-01-17,2025-01-17T00:00:00,reviewed,earnings,,,Duplicate,
ADMIN_2425,admin,user_admin_2425,التنظيم جيد بشكل عام,إيجابي,low,4,2025-01-01,2025-01-01T00:00:00,reviewed,projects,,,,positive
ADMIN_2045,admin,user_admin_2045,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-18,2025-01-18T00:00:00,new,users,Dashboard,,,
SUPPLIER_1753,supplier,user_supplier_1753,في منصات أخرى يمكنني البحث في الطلبات بكلمات مفتاحية - هنا البحث بسيط,مقارنة مع المنصات المنافسة,medium,3,2025-01-09,2025-01-09T00:00:00,new,browse-requests,,منصات عامة,,
SUPPLIER_2000,supplier,user_supplier_2000,أريد حفظ بحث معين لأتلقى إشعارات عند ظهور طلبات جديدة,مقارنة مع المنصات المنافسة,low,4,2025-01-15,2025-01-15T00:00:00,resolved,earnings,,منصات عامة,,
ADMIN_0817,admin,user_admin_0817,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-21,2025-01-21T00:00:00,resolved,disputes,Table UX,,,
CLIENT_0893,client,user_client_0893,بعد إرسال الطلب، لا أعرف إذا تم الحفظ بنجاح - أريد رسالة تأكيد واضحة,تجربة المستخدم - وضوح الحالة,high,2,2025-01-21,2025-01-21T00:00:00,reviewed,create-request,Visibility of System Status,,,
CLIENT_1532,client,user_client_1532,عند إدخال الميزانية، لا يوجد تحذير إذا كانت أقل من المعقول - أريد validation ذكي,تجربة المستخدم - منع الأخطاء,medium,3,2025-01-17,2025-01-17T00:00:00,in_progress,contracts,Error Prevention,,,
SUPPLIER_1634,supplier,user_supplier_1634,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-01,2025-01-01T00:00:00,resolved,supplier-projects,,,,positive
CLIENT_2670,client,user_client_2670,"أزرار ""حفظ"" في صفحات مختلفة لها ألوان مختلفة - أريد اتساق في التصميم",تجربة المستخدم - الاتساق,low,4,2025-01-18,2025-01-18T00:00:00,in_progress,messages,Consistency and Standards,,,
CLIENT_1032,client,user_client_1032,لا يمكنني إلغاء اختيار عرض بعد قبوله - أريد إمكانية التراجع,تجربة المستخدم - التحكم,medium,3,2025-01-21,2025-01-21T00:00:00,reviewed,projects,User Control and Freedom,,,
ADMIN_0961,admin,user_admin_0961,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-21,2025-01-21T00:00:00,new,reports,Dashboard,,,
ADMIN_0233,admin,user_admin_0233,لا يمكنني فلترة الجداول حسب عدة أعمدة دفعة واحدة,تجربة المستخدم - الجداول,medium,3,2025-01-13,2025-01-13T00:00:00,in_progress,reports,Table UX,,,
CLIENT_2750,client,user_client_2750,لا يوجد breadcrumbs في الصفحات الداخلية - أريد معرفة أين أنا,تجربة المستخدم - التنقل,medium,3,2025-01-05,2025-01-05T00:00:00,new,payments,Navigation,,,
SUPPLIER_0108,supplier,user_supplier_0108,في منصات أخرى يمكنني ترتيب أعمالي في المعرض - هنا لا يمكن,مقارنة مع المنصات المنافسة,low,4,2025-01-11,2025-01-11T00:00:00,in_progress,earnings,,منصات freelancing,,
CLIENT_1724,client,user_client_1724,صفحة الطلبات تختلف في التصميم عن صفحة العروض - أريد تصميم موحد,تجربة المستخدم - الاتساق,low,4,2025-01-11,2025-01-11T00:00:00,new,profile,Consistency and Standards,,,
SUPPLIER_1282,supplier,user_supplier_1282,الإحصائيات ثابتة - أريد تحديث فوري أو refresh button,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-03,2025-01-03T00:00:00,reviewed,my-offers,Dashboard,,,
SUPPLIER_1536,supplier,user_supplier_1536,لا يمكنني حفظ عرض كمسودة قبل الإرسال - أريد حفظ تلقائي,ميزات مفقودة,high,2,2025-01-05,2025-01-05T00:00:00,resolved,browse-requests,,,Auto-save,
CLIENT_0577,client,user_client_0577,"لا يمكنني مشاركة طلب مع آخرين - أريد زر ""مشاركة""",ميزات مفقودة,low,4,2025-01-19,2025-01-19T00:00:00,new,create-request,,,Share,
CLIENT_0827,client,user_client_0827,"لا يمكنني نسخ طلب سابق لإنشاء طلب جديد مشابه - أريد ""نسخ""",ميزات مفقودة,low,4,2025-01-17,2025-01-17T00:00:00,resolved,dashboard,,,Duplicate,
ADMIN_1477,admin,user_admin_1477,لا يمكنني ترتيب الأعمدة بالـ drag and drop,تجربة المستخدم - الجداول,low,4,2025-01-07,2025-01-07T00:00:00,new,requests,Table UX,,,
CLIENT_2101,client,user_client_2101,عند إنشاء طلب جديد، لا أعرف في أي خطوة أنا - أريد شريط تقدم يوضح الخطوات,تجربة المستخدم - وضوح الحالة,medium,3,2025-01-11,2025-01-11T00:00:00,resolved,create-request,Visibility of System Status,,,
ADMIN_0004,admin,user_admin_0004,التنظيم جيد بشكل عام,إيجابي,low,4,2025-01-09,2025-01-09T00:00:00,resolved,offers,,,,positive
CLIENT_1942,client,user_client_1942,الألوان وحدها لا توضح الحالة - أريد أيقونات أو نص أيضاً,إمكانية الوصول,medium,3,2025-01-12,2025-01-12T00:00:00,new,profile,Accessibility,,,
ADMIN_2640,admin,user_admin_2640,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-01,2025-01-01T00:00:00,reviewed,settings,Table UX,,,
CLIENT_1120,client,user_client_1120,لا يمكنني ترتيب العروض حسب السعر أو المدة - أريد خيارات ترتيب متعددة,مقارنة مع المنصات المنافسة,medium,3,2025-01-06,2025-01-06T00:00:00,new,messages,,منصات e-commerce,,
SUPPLIER_1855,supplier,user_supplier_1855,لا أعرف ترتيبي بين الموردين الآخرين - أريد ranking واضح,تجربة المستخدم - وضوح الحالة,low,4,2025-01-13,2025-01-13T00:00:00,new,create-offer,Visibility of System Status,,,
CLIENT_1752,client,user_client_1752,لا يمكنني ترتيب العروض حسب السعر أو المدة - أريد خيارات ترتيب متعددة,مقارنة مع المنصات المنافسة,medium,3,2025-01-13,2025-01-13T00:00:00,new,requests,,منصات e-commerce,,
SUPPLIER_0346,supplier,user_supplier_0346,على الجوال، عرض تفاصيل الطلب صعب القراءة - أريد تحسين العرض,تجربة المستخدم - التصميم المتجاوب,high,2,2025-01-06,2025-01-06T00:00:00,new,stats,Responsive Design,,,
CLIENT_2175,client,user_client_2175,عند إنشاء طلب، لا أعرف ما هي المعلومات المطلوبة - أريد أمثلة أو tooltips,تجربة المستخدم - المساعدة,medium,3,2025-01-18,2025-01-18T00:00:00,resolved,profile,Help and Documentation,,,
SUPPLIER_1851,supplier,user_supplier_1851,لا يمكنني حفظ عرض كمسودة قبل الإرسال - أريد حفظ تلقائي,ميزات مفقودة,high,2,2025-01-02,2025-01-02T00:00:00,new,supplier-projects,,,Auto-save,
SUPPLIER_2258,supplier,user_supplier_2258,على الجوال، عرض تفاصيل الطلب صعب القراءة - أريد تحسين العرض,تجربة المستخدم - التصميم المتجاوب,high,2,2025-01-12,2025-01-12T00:00:00,reviewed,my-offers,Responsive Design,,,
CLIENT_0294,client,user_client_0294,"لا يمكنني مشاركة طلب مع آخرين - أريد زر ""مشاركة""",ميزات مفقودة,low,4,2025-01-18,2025-01-18T00:00:00,in_progress,dashboard,,,Share,
CLIENT_1180,client,user_client_1180,"لا يمكنني إضافة طلب للمفضلة - أريد زر ""حفظ للمفضلة""",ميزات مفقودة,low,4,2025-01-15,2025-01-15T00:00:00,new,offers,,,Favorites,
SUPPLIER_1535,supplier,user_supplier_1535,لوحة التحكم لا توضح أدائي مقارنة بالفترة السابقة - أريد مقارنات,تجربة المستخدم - لوحة التحكم,low,4,2025-01-15,2025-01-15T00:00:00,new,create-offer,Dashboard,,,
ADMIN_0826,admin,user_admin_0826,جداول المستخدمين طويلة ولا يمكنني البحث بسرعة - أريد search box في كل جدول,تجربة المستخدم - الجداول,high,2,2025-01-11,2025-01-11T00:00:00,reviewed,settings,Table UX,,,
ADMIN_0652,admin,user_admin_0652,الإحصائيات لا تتحدث تلقائياً - أريد auto-refresh أو زر تحديث واضح,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-07,2025-01-07T00:00:00,reviewed,offers,Dashboard,,,
SUPPLIER_2485,supplier,user_supplier_2485,الإحصائيات ثابتة - أريد تحديث فوري أو refresh button,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-04,2025-01-04T00:00:00,new,earnings,Dashboard,,,
ADMIN_1510,admin,user_admin_1510,لا يمكنني اختيار عدة مستخدمين دفعة واحدة - أريد bulk actions,ميزات مفقودة,high,2,2025-01-19,2025-01-19T00:00:00,resolved,disputes,,,Bulk Actions,
ADMIN_2286,admin,user_admin_2286,لوحة التحكم لا توضح الاتجاهات - أريد charts توضح النمو,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-03,2025-01-03T00:00:00,new,settings,Dashboard,,,
SUPPLIER_0070,supplier,user_supplier_0070,أريد إضافة tags أو فئات لأعمالي في المعرض,مقارنة مع المنصات المنافسة,low,4,2025-01-21,2025-01-21T00:00:00,reviewed,earnings,,منصات freelancing,,
SUPPLIER_2621,supplier,user_supplier_2621,حقل الوصف طويل ولا أعرف إذا كان كافياً - أريد أمثلة أو templates,تجربة المستخدم - النماذج,low,4,2025-01-04,2025-01-04T00:00:00,new,stats,Form UX,,,
CLIENT_2826,client,user_client_2826,بعد إرسال الطلب، لا أعرف إذا تم الحفظ بنجاح - أريد رسالة تأكيد واضحة,تجربة المستخدم - وضوح الحالة,high,2,2025-01-11,2025-01-11T00:00:00,resolved,offers,Visibility of System Status,,,
SUPPLIER_2364,supplier,user_supplier_2364,عندما لا توجد طلبات مناسبة، الصفحة فارغة - أريد suggestions,تجربة المستخدم - الحالات الفارغة,low,4,2025-01-20,2025-01-20T00:00:00,in_progress,create-offer,Empty States,,,
CLIENT_2302,client,user_client_2302,أريد جدول مقارنة يوضح: السعر، المدة، التقييم، المميزات بشكل واضح,مقارنة مع المنصات المنافسة,low,4,2025-01-08,2025-01-08T00:00:00,resolved,requests,,منصات e-commerce,,
SUPPLIER_2240,supplier,user_supplier_2240,أريد حفظ بحث معين لأتلقى إشعارات عند ظهور طلبات جديدة,مقارنة مع المنصات المنافسة,low,4,2025-01-01,2025-01-01T00:00:00,new,browse-requests,,منصات عامة,,
ADMIN_2901,admin,user_admin_2901,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-18,2025-01-18T00:00:00,reviewed,verification,Table UX,,,
SUPPLIER_1390,supplier,user_supplier_1390,"لا يمكنني سحب عرض بعد إرساله مباشرة - أريد زر ""سحب"" واضح",تجربة المستخدم - التحكم,medium,3,2025-01-13,2025-01-13T00:00:00,new,earnings,User Control and Freedom,,,
SUPPLIER_0853,supplier,user_supplier_0853,حقل الوصف طويل ولا أعرف إذا كان كافياً - أريد أمثلة أو templates,تجربة المستخدم - النماذج,low,4,2025-01-05,2025-01-05T00:00:00,new,my-offers,Form UX,,,
SUPPLIER_1901,supplier,user_supplier_1901,عند حساب السعر، لا يوجد آلة حاسبة مدمجة - أريد tool لحساب التكلفة,تجربة المستخدم - النماذج,low,4,2025-01-13,2025-01-13T00:00:00,resolved,portfolio,Form UX,,,
CLIENT_0802,client,user_client_0802,في منصات أخرى يمكنني حفظ بحث معين - هنا لا يوجد هذه الميزة,مقارنة مع المنصات المنافسة,low,4,2025-01-19,2025-01-19T00:00:00,in_progress,profile,,منصات عامة,,
ADMIN_0062,admin,user_admin_0062,الإحصائيات لا تتحدث تلقائياً - أريد auto-refresh أو زر تحديث واضح,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-17,2025-01-17T00:00:00,new,reports,Dashboard,,,
ADMIN_0999,admin,user_admin_0999,لا يمكنني حفظ الفلاتر المفضلة - أريد saved filters,تجربة المستخدم - الفلترة,low,4,2025-01-09,2025-01-09T00:00:00,in_progress,reports,Filtering,,,
ADMIN_0501,admin,user_admin_0501,الفلترة في صفحة النزاعات محدودة - أريد فلترة متقدمة,تجربة المستخدم - الفلترة,medium,3,2025-01-06,2025-01-06T00:00:00,resolved,offers,Filtering,,,
ADMIN_1282,admin,user_admin_1282,لا يمكنني اختيار عدة مستخدمين دفعة واحدة - أريد bulk actions,ميزات مفقودة,high,2,2025-01-07,2025-01-07T00:00:00,resolved,verification,,,Bulk Actions,
SUPPLIER_2185,supplier,user_supplier_2185,"بعد إرسال العرض، لا أعرف إذا كان العميل قد رآه - أريد حالة ""مقروء""",تجربة المستخدم - وضوح الحالة,medium,3,2025-01-09,2025-01-09T00:00:00,resolved,supplier-projects,Visibility of System Status,,,
SUPPLIER_0247,supplier,user_supplier_0247,لا يمكنني حفظ عرض كمسودة قبل الإرسال - أريد حفظ تلقائي,ميزات مفقودة,high,2,2025-01-08,2025-01-08T00:00:00,in_progress,browse-requests,,,Auto-save,
SUPPLIER_2339,supplier,user_supplier_2339,أريد حفظ بحث معين لأتلقى إشعارات عند ظهور طلبات جديدة,مقارنة مع المنصات المنافسة,low,4,2025-01-04,2025-01-04T00:00:00,reviewed,portfolio,,منصات عامة,,
SUPPLIER_0512,supplier,user_supplier_0512,"لا يمكنني نسخ عرض سابق لطلب جديد - أريد ""نسخ من عرض سابق""",ميزات مفقودة,low,4,2025-01-05,2025-01-05T00:00:00,new,supplier-projects,,,Duplicate,
SUPPLIER_0859,supplier,user_supplier_0859,صفحة المعرض جميلة ومنظمة,إيجابي,low,5,2025-01-06,2025-01-06T00:00:00,new,browse-requests,,,,positive
SUPPLIER_1179,supplier,user_supplier_1179,أريد فلترة الطلبات حسب: الميزانية، الموقع، نوع الخدمة، تاريخ النشر,مقارنة مع المنصات المنافسة,medium,3,2025-01-13,2025-01-13T00:00:00,in_progress,supplier-projects,,اعتماد,,
ADMIN_0491,admin,user_admin_0491,لا يمكنني اختيار عدة مستخدمين دفعة واحدة - أريد bulk actions,ميزات مفقودة,high,2,2025-01-09,2025-01-09T00:00:00,in_progress,users,,,Bulk Actions,
SUPPLIER_2355,supplier,user_supplier_2355,عندما لا توجد طلبات مناسبة، الصفحة فارغة - أريد suggestions,تجربة المستخدم - الحالات الفارغة,low,4,2025-01-07,2025-01-07T00:00:00,resolved,create-offer,Empty States,,,
CLIENT_2208,client,user_client_2208,عند استخدام لوحة المفاتيح، لا يمكنني التنقل بين الحقول بسهولة - أريد tab order صحيح,إمكانية الوصول,medium,3,2025-01-07,2025-01-07T00:00:00,reviewed,dashboard,Accessibility,,,
SUPPLIER_0411,supplier,user_supplier_0411,في منصات أخرى يمكنني ترتيب أعمالي في المعرض - هنا لا يمكن,مقارنة مع المنصات المنافسة,low,4,2025-01-13,2025-01-13T00:00:00,new,supplier-projects,,منصات freelancing,,
ADMIN_2462,admin,user_admin_2462,لا يمكنني ترتيب الأعمدة بالـ drag and drop,تجربة المستخدم - الجداول,low,4,2025-01-16,2025-01-16T00:00:00,resolved,offers,Table UX,,,
ADMIN_2622,admin,user_admin_2622,الإحصائيات لا تتحدث تلقائياً - أريد auto-refresh أو زر تحديث واضح,تجربة المستخدم - لوحة التحكم,medium,3,2025-01-21,2025-01-21T00:00:00,in_progress,requests,Dashboard,,,
ADMIN_0538,admin,user_admin_0538,الفلترة في صفحة النزاعات محدودة - أريد فلترة متقدمة,تجربة المستخدم - الفلترة,medium,3,2025-01-21,2025-01-21T00:00:00,reviewed,requests,Filtering,,,
ADMIN_1673,admin,user_admin_1673,التنظيم جيد بشكل عام,إيجابي,low,4,2025-01-15,2025-01-15T00:00:00,in_progress,disputes,,,,positive
ADMIN_1732,admin,user_admin_1732,لا يمكنني حفظ الفلاتر المفضلة - أريد saved filters,تجربة المستخدم - الفلترة,low,4,2025-01-13,2025-01-13T00:00:00,in_progress,users,Filtering,,,
CLIENT_0505,client,user_client_0505,"أزرار ""حفظ"" في صفحات مختلفة لها ألوان مختلفة - أريد اتساق في التصميم",تجربة المستخدم - الاتساق,low,4,2025-01-18,2025-01-18T00:00:00,resolved,contracts,Consistency and Standards,,,
ADMIN_2268,admin,user_admin_2268,عند رفض مستند توثيق، لا يوجد template للرسائل - أريد templates,تجربة المستخدم - النماذج,low,4,2025-01-21,2025-01-21T00:00:00,resolved,requests,Form UX,,,
CLIENT_0378,client,user_client_0378,لا يوجد breadcrumbs في الصفحات الداخلية - أريد معرفة أين أنا,تجربة المستخدم - التنقل,medium,3,2025-01-17,2025-01-17T00:00:00,resolved,projects,Navigation,,,
CLIENT_1928,client,user_client_1928,على الجوال، النماذج طويلة جداً - أريد تقسيمها لخطوات,تجربة المستخدم - التصميم المتجاوب,medium,3,2025-01-15,2025-01-15T00:00:00,in_progress,profile,Responsive Design,,,
ADMIN_1947,admin,user_admin_1947,لا يمكنني تصدير الجداول إلى Excel - أريد export button,تجربة المستخدم - الجداول,medium,3,2025-01-07,2025-01-07T00:00:00,reviewed,users,Table UX,,,
CLIENT_0403,client,user_client_0403,أريد فلترة متقدمة مثل: حسب الميزانية، المدة، الموقع، نوع الخدمة دفعة واحدة,مقارنة مع المنصات المنافسة,medium,3,2025-01-07,2025-01-07T00:00:00,new,contracts,,اعتماد,,
